rm -f *.o
rm -f temp.txt
# rm -f sample_run
rm -f rtree
g++ -std=c++11 -c buffer_manager.cpp
g++ -std=c++11 -c file_manager.cpp
g++ -std=c++11 -c -g rtree.cpp
g++ -std=c++11 -c -g main.cpp
g++ -std=c++11 -o rtree buffer_manager.o file_manager.o rtree.o main.o
total_search_time = 78 , fetch_t = 62 , diff = 20 %
total_search_time = 213 , fetch_t = 163 , diff = 23 %
total_search_time = 160 , fetch_t = 123 , diff = 23 %
total_search_time = 206 , fetch_t = 158 , diff = 23 %
total_search_time = 110 , fetch_t = 87 , diff = 20 %
total_search_time = 220 , fetch_t = 171 , diff = 22 %
total_search_time = 192 , fetch_t = 146 , diff = 23 %
total_search_time = 214 , fetch_t = 169 , diff = 21 %
total_search_time = 178 , fetch_t = 149 , diff = 16 %
total_search_time = 132 , fetch_t = 108 , diff = 18 %
total_search_time = 267 , fetch_t = 210 , diff = 21 %
total_search_time = 166 , fetch_t = 127 , diff = 23 %
total_search_time = 217 , fetch_t = 166 , diff = 23 %
total_search_time = 221 , fetch_t = 169 , diff = 23 %
total_search_time = 115 , fetch_t = 94 , diff = 18 %
total_search_time = 225 , fetch_t = 169 , diff = 24 %
total_search_time = 121 , fetch_t = 102 , diff = 15 %
total_search_time = 420 , fetch_t = 350 , diff = 16 %
total_search_time = 226 , fetch_t = 190 , diff = 15 %
total_search_time = 420 , fetch_t = 343 , diff = 18 %
total_search_time = 351 , fetch_t = 290 , diff = 17 %
total_search_time = 553 , fetch_t = 444 , diff = 19 %
total_search_time = 221 , fetch_t = 186 , diff = 15 %
total_search_time = 184 , fetch_t = 157 , diff = 14 %
total_search_time = 283 , fetch_t = 245 , diff = 13 %
total_search_time = 441 , fetch_t = 368 , diff = 16 %
total_search_time = 365 , fetch_t = 313 , diff = 14 %
total_search_time = 212 , fetch_t = 177 , diff = 16 %
total_search_time = 227 , fetch_t = 187 , diff = 17 %
total_search_time = 363 , fetch_t = 296 , diff = 18 %
total_search_time = 313 , fetch_t = 282 , diff = 9 %
total_search_time = 625 , fetch_t = 491 , diff = 21 %
total_search_time = 856 , fetch_t = 716 , diff = 16 %
total_search_time = 196 , fetch_t = 157 , diff = 19 %
total_search_time = 146 , fetch_t = 120 , diff = 17 %
total_search_time = 217 , fetch_t = 189 , diff = 12 %
total_search_time = 370 , fetch_t = 304 , diff = 17 %
total_search_time = 217 , fetch_t = 175 , diff = 19 %
total_search_time = 115 , fetch_t = 98 , diff = 14 %
total_search_time = 236 , fetch_t = 190 , diff = 19 %
total_search_time = 386 , fetch_t = 308 , diff = 20 %
total_search_time = 312 , fetch_t = 252 , diff = 19 %
total_search_time = 139 , fetch_t = 110 , diff = 20 %
total_search_time = 191 , fetch_t = 152 , diff = 20 %
total_search_time = 164 , fetch_t = 130 , diff = 20 %
total_search_time = 130 , fetch_t = 110 , diff = 15 %
total_search_time = 80 , fetch_t = 68 , diff = 15 %
total_search_time = 168 , fetch_t = 130 , diff = 22 %
total_search_time = 188 , fetch_t = 145 , diff = 22 %
total_search_time = 187 , fetch_t = 148 , diff = 20 %
total_search_time = 170 , fetch_t = 131 , diff = 22 %
total_search_time = 192 , fetch_t = 148 , diff = 22 %
total_search_time = 122 , fetch_t = 98 , diff = 19 %
total_search_time = 127 , fetch_t = 98 , diff = 22 %
total_search_time = 105 , fetch_t = 82 , diff = 21 %
total_search_time = 80 , fetch_t = 67 , diff = 16 %
total_search_time = 277 , fetch_t = 217 , diff = 21 %
total_search_time = 184 , fetch_t = 144 , diff = 21 %
total_search_time = 104 , fetch_t = 82 , diff = 21 %
total_search_time = 144 , fetch_t = 113 , diff = 21 %
total_search_time = 80 , fetch_t = 65 , diff = 18 %
total_search_time = 187 , fetch_t = 147 , diff = 21 %
total_search_time = 105 , fetch_t = 82 , diff = 21 %
total_search_time = 119 , fetch_t = 99 , diff = 16 %
total_search_time = 149 , fetch_t = 115 , diff = 22 %
total_search_time = 125 , fetch_t = 99 , diff = 20 %
total_search_time = 101 , fetch_t = 83 , diff = 17 %
total_search_time = 148 , fetch_t = 115 , diff = 22 %
total_search_time = 77 , fetch_t = 66 , diff = 14 %
total_search_time = 83 , fetch_t = 68 , diff = 18 %
total_search_time = 137 , fetch_t = 104 , diff = 24 %
total_search_time = 136 , fetch_t = 112 , diff = 17 %
total_search_time = 255 , fetch_t = 196 , diff = 23 %
total_search_time = 180 , fetch_t = 145 , diff = 19 %
total_search_time = 268 , fetch_t = 232 , diff = 13 %
total_search_time = 193 , fetch_t = 164 , diff = 15 %
total_search_time = 541 , fetch_t = 440 , diff = 18 %
total_search_time = 284 , fetch_t = 230 , diff = 19 %
total_search_time = 307 , fetch_t = 249 , diff = 18 %
total_search_time = 193 , fetch_t = 166 , diff = 13 %
total_search_time = 202 , fetch_t = 171 , diff = 15 %
total_search_time = 401 , fetch_t = 330 , diff = 17 %
total_search_time = 337 , fetch_t = 286 , diff = 15 %
total_search_time = 282 , fetch_t = 243 , diff = 13 %
total_search_time = 180 , fetch_t = 152 , diff = 15 %
total_search_time = 441 , fetch_t = 383 , diff = 13 %
total_search_time = 476 , fetch_t = 401 , diff = 15 %
total_search_time = 307 , fetch_t = 265 , diff = 13 %
total_search_time = 361 , fetch_t = 288 , diff = 20 %
total_search_time = 179 , fetch_t = 142 , diff = 20 %
total_search_time = 207 , fetch_t = 174 , diff = 15 %
total_search_time = 1187 , fetch_t = 1005 , diff = 15 %
total_search_time = 250 , fetch_t = 195 , diff = 22 %
total_search_time = 171 , fetch_t = 146 , diff = 14 %
total_search_time = 164 , fetch_t = 133 , diff = 18 %
total_search_time = 337 , fetch_t = 261 , diff = 22 %
total_search_time = 478 , fetch_t = 365 , diff = 23 %
total_search_time = 157 , fetch_t = 131 , diff = 16 %
total_search_time = 207 , fetch_t = 169 , diff = 18 %
total_search_time = 108 , fetch_t = 91 , diff = 15 %
total_search_time = 269 , fetch_t = 207 , diff = 23 %
total_search_time = 299 , fetch_t = 234 , diff = 21 %
total_search_time = 224 , fetch_t = 190 , diff = 15 %
total_search_time = 116 , fetch_t = 97 , diff = 16 %
total_search_time = 167 , fetch_t = 137 , diff = 17 %
total_search_time = 305 , fetch_t = 244 , diff = 20 %
total_search_time = 149 , fetch_t = 122 , diff = 18 %
total_search_time = 147 , fetch_t = 113 , diff = 23 %
total_search_time = 64 , fetch_t = 51 , diff = 20 %
total_search_time = 190 , fetch_t = 147 , diff = 22 %
total_search_time = 123 , fetch_t = 99 , diff = 19 %
total_search_time = 211 , fetch_t = 162 , diff = 23 %
total_search_time = 165 , fetch_t = 131 , diff = 20 %
total_search_time = 66 , fetch_t = 52 , diff = 21 %
total_search_time = 104 , fetch_t = 81 , diff = 22 %
total_search_time = 79 , fetch_t = 67 , diff = 15 %
total_search_time = 191 , fetch_t = 147 , diff = 23 %
total_search_time = 100 , fetch_t = 81 , diff = 19 %
total_search_time = 184 , fetch_t = 147 , diff = 20 %
total_search_time = 212 , fetch_t = 163 , diff = 23 %
total_search_time = 84 , fetch_t = 67 , diff = 20 %
total_search_time = 96 , fetch_t = 75 , diff = 21 %
total_search_time = 196 , fetch_t = 147 , diff = 25 %
total_search_time = 203 , fetch_t = 155 , diff = 23 %
total_search_time = 198 , fetch_t = 158 , diff = 20 %
total_search_time = 90 , fetch_t = 72 , diff = 20 %
total_search_time = 337 , fetch_t = 259 , diff = 23 %
total_search_time = 198 , fetch_t = 178 , diff = 10 %
total_search_time = 226 , fetch_t = 179 , diff = 20 %
total_search_time = 196 , fetch_t = 169 , diff = 13 %
total_search_time = 289 , fetch_t = 233 , diff = 19 %
total_search_time = 437 , fetch_t = 358 , diff = 18 %
total_search_time = 354 , fetch_t = 292 , diff = 17 %
total_search_time = 214 , fetch_t = 189 , diff = 11 %
total_search_time = 189 , fetch_t = 166 , diff = 12 %
total_search_time = 558 , fetch_t = 465 , diff = 16 %
total_search_time = 347 , fetch_t = 325 , diff = 6 %
total_search_time = 246 , fetch_t = 216 , diff = 12 %
total_search_time = 135 , fetch_t = 120 , diff = 11 %
total_search_time = 337 , fetch_t = 288 , diff = 14 %
total_search_time = 485 , fetch_t = 401 , diff = 17 %
total_search_time = 155 , fetch_t = 132 , diff = 14 %
total_search_time = 109 , fetch_t = 91 , diff = 16 %
total_search_time = 294 , fetch_t = 226 , diff = 23 %
total_search_time = 565 , fetch_t = 448 , diff = 20 %
total_search_time = 429 , fetch_t = 345 , diff = 19 %
total_search_time = 142 , fetch_t = 119 , diff = 16 %
total_search_time = 468 , fetch_t = 373 , diff = 20 %
total_search_time = 215 , fetch_t = 192 , diff = 10 %
total_search_time = 178 , fetch_t = 145 , diff = 18 %
total_search_time = 309 , fetch_t = 256 , diff = 17 %
total_search_time = 211 , fetch_t = 171 , diff = 18 %
total_search_time = 469 , fetch_t = 382 , diff = 18 %
total_search_time = 310 , fetch_t = 241 , diff = 22 %
total_search_time = 122 , fetch_t = 102 , diff = 16 %
total_search_time = 103 , fetch_t = 79 , diff = 23 %
total_search_time = 109 , fetch_t = 94 , diff = 13 %
total_search_time = 101 , fetch_t = 81 , diff = 19 %
total_search_time = 93 , fetch_t = 78 , diff = 16 %
total_search_time = 76 , fetch_t = 65 , diff = 14 %
total_search_time = 80 , fetch_t = 63 , diff = 21 %
total_search_time = 177 , fetch_t = 139 , diff = 21 %
total_search_time = 234 , fetch_t = 179 , diff = 23 %
total_search_time = 126 , fetch_t = 97 , diff = 23 %
total_search_time = 87 , fetch_t = 70 , diff = 19 %
total_search_time = 81 , fetch_t = 69 , diff = 14 %
total_search_time = 81 , fetch_t = 69 , diff = 14 %
total_search_time = 210 , fetch_t = 160 , diff = 23 %
total_search_time = 132 , fetch_t = 103 , diff = 21 %
total_search_time = 165 , fetch_t = 128 , diff = 22 %
total_search_time = 123 , fetch_t = 97 , diff = 21 %
total_search_time = 164 , fetch_t = 130 , diff = 20 %
total_search_time = 326 , fetch_t = 252 , diff = 22 %
total_search_time = 223 , fetch_t = 169 , diff = 24 %
total_search_time = 108 , fetch_t = 85 , diff = 21 %
total_search_time = 299 , fetch_t = 227 , diff = 24 %
total_search_time = 293 , fetch_t = 224 , diff = 23 %
total_search_time = 131 , fetch_t = 108 , diff = 17 %
total_search_time = 216 , fetch_t = 169 , diff = 21 %
total_search_time = 135 , fetch_t = 105 , diff = 22 %
total_search_time = 199 , fetch_t = 148 , diff = 25 %
total_search_time = 249 , fetch_t = 190 , diff = 23 %
total_search_time = 211 , fetch_t = 164 , diff = 22 %
total_search_time = 149 , fetch_t = 120 , diff = 19 %
total_search_time = 115 , fetch_t = 94 , diff = 18 %
total_search_time = 214 , fetch_t = 183 , diff = 14 %
total_search_time = 310 , fetch_t = 261 , diff = 15 %
total_search_time = 324 , fetch_t = 268 , diff = 17 %
total_search_time = 282 , fetch_t = 224 , diff = 20 %
total_search_time = 613 , fetch_t = 501 , diff = 18 %
total_search_time = 495 , fetch_t = 417 , diff = 15 %
total_search_time = 390 , fetch_t = 309 , diff = 20 %
total_search_time = 591 , fetch_t = 480 , diff = 18 %
total_search_time = 328 , fetch_t = 263 , diff = 19 %
total_search_time = 112 , fetch_t = 91 , diff = 18 %
total_search_time = 676 , fetch_t = 555 , diff = 17 %
total_search_time = 493 , fetch_t = 408 , diff = 17 %
total_search_time = 182 , fetch_t = 165 , diff = 9 %
total_search_time = 226 , fetch_t = 188 , diff = 16 %
total_search_time = 500 , fetch_t = 401 , diff = 19 %
total_search_time = 344 , fetch_t = 290 , diff = 15 %
total_search_time = 195 , fetch_t = 172 , diff = 11 %
total_search_time = 177 , fetch_t = 138 , diff = 22 %
total_search_time = 212 , fetch_t = 175 , diff = 17 %
total_search_time = 137 , fetch_t = 113 , diff = 17 %
total_search_time = 143 , fetch_t = 118 , diff = 17 %
total_search_time = 260 , fetch_t = 207 , diff = 20 %
total_search_time = 128 , fetch_t = 101 , diff = 21 %
total_search_time = 236 , fetch_t = 180 , diff = 23 %
total_search_time = 233 , fetch_t = 180 , diff = 22 %
total_search_time = 85 , fetch_t = 72 , diff = 15 %
total_search_time = 95 , fetch_t = 79 , diff = 16 %
total_search_time = 94 , fetch_t = 76 , diff = 19 %
total_search_time = 104 , fetch_t = 85 , diff = 18 %
total_search_time = 87 , fetch_t = 69 , diff = 20 %
total_search_time = 192 , fetch_t = 149 , diff = 22 %
total_search_time = 198 , fetch_t = 153 , diff = 22 %
total_search_time = 209 , fetch_t = 162 , diff = 22 %
total_search_time = 105 , fetch_t = 82 , diff = 21 %
total_search_time = 44 , fetch_t = 35 , diff = 20 %
total_search_time = 105 , fetch_t = 83 , diff = 20 %
total_search_time = 82 , fetch_t = 69 , diff = 15 %
total_search_time = 104 , fetch_t = 86 , diff = 17 %
total_search_time = 181 , fetch_t = 144 , diff = 20 %
total_search_time = 92 , fetch_t = 80 , diff = 13 %
total_search_time = 109 , fetch_t = 88 , diff = 19 %
total_search_time = 77 , fetch_t = 67 , diff = 12 %
total_search_time = 121 , fetch_t = 99 , diff = 18 %
total_search_time = 218 , fetch_t = 166 , diff = 23 %
total_search_time = 72 , fetch_t = 59 , diff = 18 %
total_search_time = 219 , fetch_t = 172 , diff = 21 %
total_search_time = 101 , fetch_t = 82 , diff = 18 %
total_search_time = 182 , fetch_t = 142 , diff = 21 %
total_search_time = 155 , fetch_t = 124 , diff = 20 %
total_search_time = 210 , fetch_t = 170 , diff = 19 %
total_search_time = 315 , fetch_t = 262 , diff = 16 %
total_search_time = 132 , fetch_t = 112 , diff = 15 %
total_search_time = 269 , fetch_t = 223 , diff = 17 %
total_search_time = 208 , fetch_t = 180 , diff = 13 %
total_search_time = 242 , fetch_t = 199 , diff = 17 %
total_search_time = 371 , fetch_t = 300 , diff = 19 %
total_search_time = 218 , fetch_t = 182 , diff = 16 %
total_search_time = 275 , fetch_t = 232 , diff = 15 %
total_search_time = 232 , fetch_t = 208 , diff = 10 %
total_search_time = 312 , fetch_t = 259 , diff = 16 %
total_search_time = 659 , fetch_t = 524 , diff = 20 %
total_search_time = 357 , fetch_t = 315 , diff = 11 %
total_search_time = 258 , fetch_t = 224 , diff = 13 %
total_search_time = 484 , fetch_t = 407 , diff = 15 %
total_search_time = 464 , fetch_t = 394 , diff = 15 %
total_search_time = 187 , fetch_t = 153 , diff = 18 %
total_search_time = 374 , fetch_t = 319 , diff = 14 %
total_search_time = 888 , fetch_t = 805 , diff = 9 %
total_search_time = 120 , fetch_t = 102 , diff = 15 %
total_search_time = 151 , fetch_t = 119 , diff = 21 %
total_search_time = 168 , fetch_t = 130 , diff = 22 %
total_search_time = 131 , fetch_t = 109 , diff = 16 %
total_search_time = 116 , fetch_t = 89 , diff = 23 %
total_search_time = 109 , fetch_t = 87 , diff = 20 %
total_search_time = 225 , fetch_t = 176 , diff = 21 %
total_search_time = 302 , fetch_t = 231 , diff = 23 %
total_search_time = 141 , fetch_t = 115 , diff = 18 %
total_search_time = 464 , fetch_t = 400 , diff = 13 %
total_search_time = 264 , fetch_t = 221 , diff = 16 %
total_search_time = 114 , fetch_t = 90 , diff = 21 %
total_search_time = 184 , fetch_t = 151 , diff = 17 %
total_search_time = 155 , fetch_t = 119 , diff = 23 %
total_search_time = 128 , fetch_t = 100 , diff = 21 %
total_search_time = 204 , fetch_t = 157 , diff = 23 %
total_search_time = 156 , fetch_t = 121 , diff = 22 %
total_search_time = 104 , fetch_t = 89 , diff = 14 %
total_search_time = 109 , fetch_t = 91 , diff = 16 %
total_search_time = 298 , fetch_t = 227 , diff = 23 %
total_search_time = 169 , fetch_t = 138 , diff = 18 %
total_search_time = 136 , fetch_t = 109 , diff = 19 %
total_search_time = 110 , fetch_t = 90 , diff = 18 %
total_search_time = 216 , fetch_t = 170 , diff = 21 %
total_search_time = 26 , fetch_t = 24 , diff = 7 %
total_search_time = 99 , fetch_t = 86 , diff = 13 %
total_search_time = 231 , fetch_t = 179 , diff = 22 %
total_search_time = 280 , fetch_t = 215 , diff = 23 %
total_search_time = 155 , fetch_t = 121 , diff = 21 %
total_search_time = 130 , fetch_t = 104 , diff = 20 %
total_search_time = 128 , fetch_t = 103 , diff = 19 %
total_search_time = 104 , fetch_t = 83 , diff = 20 %
total_search_time = 128 , fetch_t = 101 , diff = 21 %
total_search_time = 180 , fetch_t = 150 , diff = 16 %
total_search_time = 322 , fetch_t = 241 , diff = 25 %
total_search_time = 137 , fetch_t = 113 , diff = 17 %
total_search_time = 411 , fetch_t = 328 , diff = 20 %
total_search_time = 338 , fetch_t = 260 , diff = 23 %
total_search_time = 277 , fetch_t = 219 , diff = 20 %
total_search_time = 687 , fetch_t = 529 , diff = 22 %
total_search_time = 761 , fetch_t = 645 , diff = 15 %
total_search_time = 240 , fetch_t = 179 , diff = 25 %
total_search_time = 166 , fetch_t = 131 , diff = 21 %
total_search_time = 196 , fetch_t = 154 , diff = 21 %
total_search_time = 169 , fetch_t = 133 , diff = 21 %
total_search_time = 145 , fetch_t = 114 , diff = 21 %
total_search_time = 419 , fetch_t = 365 , diff = 12 %
total_search_time = 237 , fetch_t = 200 , diff = 15 %
total_search_time = 162 , fetch_t = 141 , diff = 12 %
total_search_time = 332 , fetch_t = 282 , diff = 15 %
total_search_time = 371 , fetch_t = 297 , diff = 19 %
total_search_time = 311 , fetch_t = 245 , diff = 21 %
total_search_time = 548 , fetch_t = 451 , diff = 17 %
total_search_time = 367 , fetch_t = 310 , diff = 15 %
total_search_time = 407 , fetch_t = 338 , diff = 16 %
total_search_time = 374 , fetch_t = 304 , diff = 18 %
total_search_time = 304 , fetch_t = 263 , diff = 13 %
total_search_time = 115 , fetch_t = 97 , diff = 15 %
total_search_time = 117 , fetch_t = 99 , diff = 15 %
total_search_time = 182 , fetch_t = 148 , diff = 18 %
total_search_time = 196 , fetch_t = 156 , diff = 20 %
total_search_time = 291 , fetch_t = 231 , diff = 20 %
total_search_time = 248 , fetch_t = 196 , diff = 20 %
total_search_time = 230 , fetch_t = 182 , diff = 20 %
total_search_time = 100 , fetch_t = 79 , diff = 21 %
total_search_time = 240 , fetch_t = 185 , diff = 22 %
total_search_time = 238 , fetch_t = 184 , diff = 22 %
total_search_time = 124 , fetch_t = 106 , diff = 14 %
total_search_time = 105 , fetch_t = 83 , diff = 20 %
total_search_time = 280 , fetch_t = 217 , diff = 22 %
total_search_time = 126 , fetch_t = 100 , diff = 20 %
total_search_time = 128 , fetch_t = 103 , diff = 19 %
total_search_time = 100 , fetch_t = 83 , diff = 17 %
total_search_time = 207 , fetch_t = 158 , diff = 23 %
total_search_time = 154 , fetch_t = 119 , diff = 22 %
total_search_time = 130 , fetch_t = 102 , diff = 21 %
total_search_time = 134 , fetch_t = 105 , diff = 21 %
total_search_time = 100 , fetch_t = 82 , diff = 18 %
total_search_time = 137 , fetch_t = 108 , diff = 21 %
total_search_time = 178 , fetch_t = 143 , diff = 19 %
total_search_time = 188 , fetch_t = 144 , diff = 23 %
total_search_time = 128 , fetch_t = 98 , diff = 23 %
total_search_time = 97 , fetch_t = 77 , diff = 20 %
total_search_time = 119 , fetch_t = 98 , diff = 17 %
total_search_time = 93 , fetch_t = 78 , diff = 16 %
total_search_time = 123 , fetch_t = 101 , diff = 17 %
total_search_time = 210 , fetch_t = 164 , diff = 21 %
total_search_time = 178 , fetch_t = 142 , diff = 20 %
total_search_time = 121 , fetch_t = 96 , diff = 20 %
total_search_time = 307 , fetch_t = 235 , diff = 23 %
total_search_time = 202 , fetch_t = 161 , diff = 20 %
total_search_time = 299 , fetch_t = 233 , diff = 22 %
total_search_time = 609 , fetch_t = 506 , diff = 16 %
total_search_time = 246 , fetch_t = 208 , diff = 15 %
total_search_time = 255 , fetch_t = 196 , diff = 23 %
total_search_time = 316 , fetch_t = 273 , diff = 13 %
total_search_time = 151 , fetch_t = 130 , diff = 13 %
total_search_time = 537 , fetch_t = 449 , diff = 16 %
total_search_time = 168 , fetch_t = 143 , diff = 14 %
total_search_time = 399 , fetch_t = 334 , diff = 16 %
total_search_time = 407 , fetch_t = 349 , diff = 14 %
total_search_time = 423 , fetch_t = 353 , diff = 16 %
total_search_time = 305 , fetch_t = 278 , diff = 8 %
total_search_time = 657 , fetch_t = 559 , diff = 14 %
total_search_time = 199 , fetch_t = 173 , diff = 13 %
total_search_time = 477 , fetch_t = 392 , diff = 17 %
total_search_time = 284 , fetch_t = 228 , diff = 19 %
total_search_time = 86 , fetch_t = 69 , diff = 19 %
total_search_time = 150 , fetch_t = 131 , diff = 12 %
total_search_time = 99 , fetch_t = 79 , diff = 20 %
total_search_time = 304 , fetch_t = 239 , diff = 21 %
total_search_time = 197 , fetch_t = 160 , diff = 18 %
total_search_time = 416 , fetch_t = 307 , diff = 26 %
total_search_time = 145 , fetch_t = 120 , diff = 17 %
total_search_time = 138 , fetch_t = 109 , diff = 21 %
total_search_time = 240 , fetch_t = 183 , diff = 23 %
total_search_time = 274 , fetch_t = 214 , diff = 21 %
total_search_time = 129 , fetch_t = 113 , diff = 12 %
total_search_time = 154 , fetch_t = 121 , diff = 21 %
total_search_time = 98 , fetch_t = 80 , diff = 18 %
total_search_time = 93 , fetch_t = 77 , diff = 17 %
total_search_time = 90 , fetch_t = 76 , diff = 15 %
total_search_time = 120 , fetch_t = 93 , diff = 22 %
total_search_time = 244 , fetch_t = 187 , diff = 23 %
total_search_time = 205 , fetch_t = 162 , diff = 20 %
total_search_time = 238 , fetch_t = 180 , diff = 24 %
total_search_time = 97 , fetch_t = 79 , diff = 18 %
total_search_time = 98 , fetch_t = 80 , diff = 18 %
total_search_time = 247 , fetch_t = 191 , diff = 22 %
total_search_time = 223 , fetch_t = 173 , diff = 22 %
total_search_time = 205 , fetch_t = 158 , diff = 22 %
total_search_time = 165 , fetch_t = 132 , diff = 20 %
total_search_time = 102 , fetch_t = 84 , diff = 17 %
total_search_time = 283 , fetch_t = 223 , diff = 21 %
total_search_time = 263 , fetch_t = 201 , diff = 23 %
total_search_time = 289 , fetch_t = 226 , diff = 21 %
total_search_time = 120 , fetch_t = 99 , diff = 17 %
total_search_time = 76 , fetch_t = 62 , diff = 18 %
total_search_time = 286 , fetch_t = 220 , diff = 23 %
total_search_time = 102 , fetch_t = 81 , diff = 20 %
total_search_time = 273 , fetch_t = 205 , diff = 24 %
total_search_time = 230 , fetch_t = 178 , diff = 22 %
total_search_time = 210 , fetch_t = 163 , diff = 22 %
total_search_time = 98 , fetch_t = 81 , diff = 17 %
total_search_time = 130 , fetch_t = 102 , diff = 21 %
total_search_time = 120 , fetch_t = 99 , diff = 17 %
total_search_time = 395 , fetch_t = 302 , diff = 23 %
total_search_time = 343 , fetch_t = 280 , diff = 18 %
total_search_time = 222 , fetch_t = 189 , diff = 14 %
total_search_time = 142 , fetch_t = 123 , diff = 13 %
total_search_time = 117 , fetch_t = 91 , diff = 22 %
total_search_time = 113 , fetch_t = 91 , diff = 19 %
total_search_time = 149 , fetch_t = 124 , diff = 16 %
total_search_time = 120 , fetch_t = 97 , diff = 19 %
total_search_time = 79 , fetch_t = 62 , diff = 21 %
total_search_time = 130 , fetch_t = 103 , diff = 20 %
total_search_time = 233 , fetch_t = 177 , diff = 24 %
total_search_time = 150 , fetch_t = 121 , diff = 19 %
total_search_time = 101 , fetch_t = 85 , diff = 15 %
total_search_time = 214 , fetch_t = 168 , diff = 21 %
total_search_time = 121 , fetch_t = 99 , diff = 18 %
total_search_time = 226 , fetch_t = 175 , diff = 22 %
total_search_time = 96 , fetch_t = 81 , diff = 15 %
total_search_time = 121 , fetch_t = 101 , diff = 16 %
total_search_time = 223 , fetch_t = 179 , diff = 19 %
total_search_time = 349 , fetch_t = 274 , diff = 21 %
total_search_time = 257 , fetch_t = 207 , diff = 19 %
total_search_time = 515 , fetch_t = 414 , diff = 19 %
total_search_time = 492 , fetch_t = 418 , diff = 15 %
total_search_time = 172 , fetch_t = 138 , diff = 19 %
total_search_time = 182 , fetch_t = 150 , diff = 17 %
total_search_time = 152 , fetch_t = 119 , diff = 21 %
total_search_time = 158 , fetch_t = 123 , diff = 22 %
total_search_time = 122 , fetch_t = 104 , diff = 14 %
total_search_time = 198 , fetch_t = 154 , diff = 22 %
total_search_time = 516 , fetch_t = 450 , diff = 12 %
total_search_time = 311 , fetch_t = 256 , diff = 17 %
total_search_time = 494 , fetch_t = 395 , diff = 20 %
total_search_time = 251 , fetch_t = 215 , diff = 14 %
total_search_time = 176 , fetch_t = 152 , diff = 13 %
total_search_time = 413 , fetch_t = 341 , diff = 17 %
total_search_time = 552 , fetch_t = 457 , diff = 17 %
total_search_time = 439 , fetch_t = 374 , diff = 14 %
total_search_time = 756 , fetch_t = 615 , diff = 18 %
total_search_time = 277 , fetch_t = 213 , diff = 23 %
total_search_time = 40 , fetch_t = 36 , diff = 10 %
total_search_time = 179 , fetch_t = 145 , diff = 18 %
total_search_time = 105 , fetch_t = 83 , diff = 20 %
total_search_time = 188 , fetch_t = 144 , diff = 23 %
total_search_time = 106 , fetch_t = 83 , diff = 21 %
total_search_time = 187 , fetch_t = 156 , diff = 16 %
total_search_time = 685 , fetch_t = 554 , diff = 19 %
total_search_time = 547 , fetch_t = 437 , diff = 20 %
total_search_time = 341 , fetch_t = 291 , diff = 14 %
total_search_time = 900 , fetch_t = 771 , diff = 14 %
total_search_time = 176 , fetch_t = 139 , diff = 21 %
total_search_time = 193 , fetch_t = 139 , diff = 27 %
total_search_time = 192 , fetch_t = 155 , diff = 19 %
total_search_time = 309 , fetch_t = 256 , diff = 17 %
total_search_time = 282 , fetch_t = 225 , diff = 20 %
total_search_time = 123 , fetch_t = 101 , diff = 17 %
total_search_time = 268 , fetch_t = 203 , diff = 24 %
total_search_time = 100 , fetch_t = 83 , diff = 17 %
total_search_time = 160 , fetch_t = 123 , diff = 23 %
total_search_time = 127 , fetch_t = 105 , diff = 17 %
total_search_time = 257 , fetch_t = 196 , diff = 23 %
total_search_time = 207 , fetch_t = 159 , diff = 23 %
total_search_time = 256 , fetch_t = 201 , diff = 21 %
total_search_time = 123 , fetch_t = 99 , diff = 19 %
total_search_time = 152 , fetch_t = 123 , diff = 19 %
total_search_time = 128 , fetch_t = 100 , diff = 21 %
total_search_time = 150 , fetch_t = 125 , diff = 16 %
total_search_time = 235 , fetch_t = 181 , diff = 22 %
total_search_time = 122 , fetch_t = 98 , diff = 19 %
total_search_time = 80 , fetch_t = 64 , diff = 20 %
total_search_time = 329 , fetch_t = 252 , diff = 23 %
total_search_time = 279 , fetch_t = 237 , diff = 15 %
total_search_time = 185 , fetch_t = 158 , diff = 14 %
total_search_time = 361 , fetch_t = 303 , diff = 16 %
total_search_time = 289 , fetch_t = 225 , diff = 22 %
total_search_time = 254 , fetch_t = 213 , diff = 16 %
total_search_time = 199 , fetch_t = 176 , diff = 11 %
total_search_time = 425 , fetch_t = 350 , diff = 17 %
total_search_time = 263 , fetch_t = 232 , diff = 11 %
total_search_time = 777 , fetch_t = 675 , diff = 13 %
total_search_time = 317 , fetch_t = 277 , diff = 12 %
total_search_time = 387 , fetch_t = 331 , diff = 14 %
total_search_time = 241 , fetch_t = 211 , diff = 12 %
total_search_time = 213 , fetch_t = 180 , diff = 15 %
total_search_time = 185 , fetch_t = 143 , diff = 22 %
total_search_time = 295 , fetch_t = 237 , diff = 19 %
total_search_time = 230 , fetch_t = 182 , diff = 20 %
total_search_time = 197 , fetch_t = 152 , diff = 22 %
total_search_time = 86 , fetch_t = 69 , diff = 19 %
total_search_time = 139 , fetch_t = 115 , diff = 17 %
total_search_time = 101 , fetch_t = 81 , diff = 19 %
total_search_time = 198 , fetch_t = 154 , diff = 22 %
total_search_time = 95 , fetch_t = 61 , diff = 35 %
total_search_time = 392 , fetch_t = 292 , diff = 25 %
total_search_time = 525 , fetch_t = 431 , diff = 17 %
total_search_time = 600 , fetch_t = 499 , diff = 16 %
